latency_us exceedance
2400.08 3.896104e-02
2408.57 3.796204e-02
2411.61 3.696304e-02
2420.35 3.596404e-02
2420.95 3.496503e-02
2421.49 3.396603e-02
2430.23 3.296703e-02
2475.91 3.196803e-02
2498.11 3.096903e-02
2503.00 2.997003e-02
2520.51 2.897103e-02
2520.63 2.797203e-02
2606.38 2.697303e-02
2655.44 2.597403e-02
2663.19 2.497502e-02
2678.03 2.397602e-02
2686.45 2.297702e-02
2711.14 2.197802e-02
2747.11 2.097902e-02
2885.33 1.998002e-02
2896.82 1.898102e-02
2897.13 1.798202e-02
2906.82 1.698302e-02
2932.54 1.598402e-02
2955.16 1.498501e-02
3051.34 1.398601e-02
3099.24 1.298701e-02
3100.54 1.198801e-02
3199.24 1.098901e-02
3250.55 9.990010e-03
3578.10 8.991009e-03
3593.27 7.992008e-03
3646.32 6.993007e-03
4185.13 5.994006e-03
4312.15 4.995005e-03
4353.59 3.996004e-03
4881.77 2.997003e-03
6074.31 1.998002e-03
6988.16 9.990010e-04
